age,gender,education,marital-status,native-country,race,hours-per-week,capital-gain,workclass
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,15024,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,49,15024,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,5013,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,7688,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,56,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,84,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,55,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,7,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,7298,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,32,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,3411,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,48,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,48,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,47,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,3942,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,56,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,80,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,44,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,35,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,55,15024,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,45,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,70,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,55,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,42,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,46,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,31,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,80,15024,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,48,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,40,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,60,0,Private
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,HS-grad,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,HS-grad,Married-civ-spouse,Vietnam,Asian-Pac-Islander,40,0,Private
45,Male,HS-grad,Married-spouse-absent,Mexico,White,72,0,Private
45,Male,HS-grad,Married-spouse-absent,Poland,White,40,0,Private
45,Male,HS-grad,Married-spouse-absent,Thailand,Asian-Pac-Islander,40,0,Self-emp-not-inc
45,Male,HS-grad,Married-spouse-absent,United-States,Black,40,0,Private
45,Male,HS-grad,Never-married,United-States,Asian-Pac-Islander,40,0,Self-emp-inc
45,Male,HS-grad,Never-married,United-States,Black,40,0,Private
45,Male,HS-grad,Never-married,United-States,Black,40,3325,Federal-gov
45,Male,HS-grad,Never-married,United-States,White,40,3325,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,48,10520,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,60,0,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Never-married,United-States,White,44,0,Private
45,Male,HS-grad,Never-married,United-States,White,40,0,Private
45,Male,HS-grad,Widowed,Columbia,Other,40,0,Private
45,Male,HS-grad,Widowed,United-States,White,65,0,Private
45,Male,HS-grad,Widowed,United-States,White,40,0,Local-gov
45,Male,Masters,Divorced,United-States,Black,40,0,Local-gov
45,Male,Masters,Divorced,United-States,White,70,7430,Private
45,Male,Masters,Divorced,United-States,White,50,27828,Private
45,Male,Masters,Divorced,United-States,White,45,0,Private
45,Male,Masters,Divorced,United-States,White,38,0,Private
45,Male,Masters,Divorced,United-States,White,48,14344,Private
45,Male,Masters,Divorced,United-States,White,50,0,State-gov
45,Male,Masters,Divorced,United-States,White,40,0,Private
45,Male,Masters,Divorced,United-States,White,40,0,Federal-gov
45,Male,Masters,Divorced,United-States,White,45,0,State-gov
45,Male,Masters,Divorced,United-States,White,40,0,Self-emp-not-inc
45,Male,Masters,Married-civ-spouse,England,White,36,0,Private
45,Male,Masters,Married-civ-spouse,England,White,60,15024,Private
45,Male,Masters,Married-civ-spouse,France,White,40,0,Local-gov
45,Male,Masters,Married-civ-spouse,Hong,Asian-Pac-Islander,40,0,Self-emp-inc
45,Male,Masters,Married-civ-spouse,India,Asian-Pac-Islander,50,0,State-gov
45,Male,Masters,Married-civ-spouse,India,White,40,0,State-gov
45,Male,Masters,Married-civ-spouse,Italy,White,40,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,Black,10,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,60,0,State-gov
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,7298,Federal-gov
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,7298,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,43,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,45,0,State-gov
45,Male,Masters,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,18,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,35,0,State-gov
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Federal-gov
45,Male,Masters,Married-civ-spouse,United-States,White,50,15024,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Federal-gov
45,Male,Masters,Married-civ-spouse,United-States,White,55,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,4386,Private
45,Male,Masters,Married-civ-spouse,United-States,White,60,15024,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,7688,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,45,0,Federal-gov
45,Male,Masters,Married-civ-spouse,United-States,White,37,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,65,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,State-gov
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,55,7688,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,43,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,35,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,40,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,50,0,Private
45,Male,Masters,Married-civ-spouse,United-States,White,50,7688,Local-gov
45,Male,Masters,Married-civ-spouse,United-States,White,52,0,Private
45,Male,Masters,Never-married,United-States,Black,38,0,State-gov
45,Male,Masters,Never-married,United-States,White,50,0,Local-gov
45,Male,Prof-school,Divorced,United-States,Black,36,25236,State-gov
45,Male,Prof-school,Divorced,United-States,White,36,25236,Self-emp-inc
45,Male,Prof-school,Married-civ-spouse,India,Asian-Pac-Islander,50,0,Self-emp-not-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Prof-school,Married-civ-spouse,United-States,White,60,7298,Self-emp-not-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,55,0,Self-emp-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,35,0,Self-emp-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Prof-school,Married-civ-spouse,United-States,White,43,15024,Self-emp-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,38,0,Self-emp-not-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,50,99999,Private
45,Male,Prof-school,Married-civ-spouse,United-States,White,60,99999,Self-emp-not-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,40,0,Self-emp-not-inc
45,Male,Prof-school,Married-civ-spouse,United-States,White,50,0,Self-emp-not-inc
45,Male,Prof-school,Never-married,United-States,White,50,0,Self-emp-inc
45,Male,Prof-school,Never-married,United-States,White,40,0,Private
45,Male,Prof-school,Never-married,United-States,White,30,0,Self-emp-not-inc
45,Male,Some-college,Divorced,United-States,Black,40,0,Private
45,Male,Some-college,Divorced,United-States,Black,48,0,Self-emp-not-inc
45,Male,Some-college,Divorced,United-States,White,56,27828,Private
45,Male,Some-college,Divorced,United-States,White,70,0,Private
45,Male,Some-college,Divorced,United-States,White,40,0,Private
45,Male,Some-college,Divorced,United-States,White,40,0,Private
45,Male,Some-college,Divorced,United-States,White,30,0,Private
45,Male,Some-college,Divorced,United-States,White,40,4650,Private
45,Male,Some-college,Divorced,United-States,White,99,0,Private
45,Male,Some-college,Divorced,United-States,White,48,0,Private
45,Male,Some-college,Divorced,United-States,White,40,0,Private
45,Male,Some-college,Divorced,United-States,White,50,0,Private
45,Male,Some-college,Divorced,United-States,White,38,0,Private
45,Male,Some-college,Divorced,United-States,White,42,0,Federal-gov
45,Male,Some-college,Divorced,United-States,White,30,0,Self-emp-not-inc
45,Male,Some-college,Divorced,United-States,White,50,0,Private
45,Male,Some-college,Divorced,United-States,White,50,0,Private
45,Male,Some-college,Divorced,United-States,White,45,0,Private
45,Male,Some-college,Divorced,United-States,White,50,0,Private
45,Male,Some-college,Married-civ-spouse,Germany,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,Guatemala,White,40,7688,Federal-gov
45,Male,Some-college,Married-civ-spouse,Mexico,White,40,0,Local-gov
45,Male,Some-college,Married-civ-spouse,Philippines,Asian-Pac-Islander,40,0,Private
45,Male,Some-college,Married-civ-spouse,Philippines,White,50,0,Private
45,Male,Some-college,Married-civ-spouse,Puerto-Rico,White,40,0,Federal-gov
45,Male,Some-college,Married-civ-spouse,United-States,Amer-Indian-Eskimo,40,3137,Self-emp-not-inc
45,Male,Some-college,Married-civ-spouse,United-States,Amer-Indian-Eskimo,40,0,Self-emp-not-inc
45,Male,Some-college,Married-civ-spouse,United-States,Asian-Pac-Islander,45,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,Asian-Pac-Islander,55,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,Black,20,0,Federal-gov
45,Male,Some-college,Married-civ-spouse,United-States,Black,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,Black,99,15024,Private
45,Male,Some-college,Married-civ-spouse,United-States,Black,40,5013,Local-gov
45,Male,Some-college,Married-civ-spouse,United-States,White,60,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,45,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,50,0,Self-emp-inc
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,40,7688,Federal-gov
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,45,0,Self-emp-not-inc
45,Male,Some-college,Married-civ-spouse,United-States,White,40,0,Private
45,Male,Some-college,Married-civ-spouse,United-States,White,65,0,Private
